empleado_id,fecha_respuesta,edad,genero,departamento,antiguedad_empresa,nivel_estudios,frecuencia_uso_ia,herramientas_ia_utilizadas,nivel_integracion_ia,tipo_formacion_recibida,indice_motivacion,indice_desarrollo_talento,indice_autoeficacia,indice_experiencia_aprendizaje,indice_aceptacion_ia,p1_utilizo_ia_para_aprendizaje,p2_ia_facilita_mi_aprendizaje,p3_motivado_participar_formacion,p4_interes_desarrollar_competencias,p5_formacion_contribuye_crecimiento,p6_mejoro_habilidades_laborales,p7_confianza_afrontar_retos,p8_preparado_aplicar_conocimientos,p9_confio_uso_ia_aprendizaje,p10_ia_util_desarrollo_profesional,comentarios_experiencia_ia,sugerencias_mejora
EMP_0346,2026-02-19 20:49:23,35,Hombre,Ventas,5-10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Plataformas LMS con IA",3,"Udemy, Soft skills",4.61,3.49,4.67,4.49,4.48,4,4,5,4,4,4,4,5,5,4,"Algunas respuestas son excelentes, otras son demasiado genéricas.",Asistente de IA personalizado según mi rol y objetivos.
EMP_0347,2026-02-08 20:49:23,35,Hombre,Ventas,1-3 años,Doctorado,1,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",1,"Udemy, Formación técnica",2.67,2.32,3.11,2.16,2.43,2,2,3,2,2,3,2,3,2,2,Prefiero dedicar tiempo a networking y aprender de experiencias reales.,Cursos microlearning que incorporen IA de forma práctica.
EMP_0348,2026-01-24 20:49:23,22,Hombre,Marketing,1-3 años,Máster,2,Copilot/GitHub Copilot,2,Udemy,3.97,3.28,3.78,3.36,3.11,3,3,4,4,3,3,4,4,3,3,No confío en que la IA entienda las particularidades de mi sector.,Mayor claridad sobre privacidad y seguridad de datos con IA.
EMP_0349,2026-02-08 20:49:23,30,Prefiero no decir,Ventas,1-3 años,FP Superior,3,"Copilot/GitHub Copilot, Otras herramientas",2,"Udemy, Formación interna",4.26,4.69,4.37,4.35,4.45,4,4,3,5,4,5,4,5,4,5,Me gustaría que hubiera más guías sobre mejores prácticas de uso.,Eventos internos tipo hackathon centrados en IA para formación.
EMP_0350,2026-02-19 20:49:23,35,Hombre,Tecnología,1-3 años,Máster,4,"ChatGPT/Claude, Copilot/GitHub Copilot",4,"Udemy, Formación interna, Soft skills, Formación técnica",5.34,5.25,5.09,4.88,5.36,6,5,5,5,6,4,6,4,5,5,Me ayuda a practicar idiomas y habilidades técnicas de forma interactiva.,Colaboración con universidades para formación de vanguardia.
EMP_0351,2026-02-10 20:49:23,32,Mujer,Ventas,1-3 años,Doctorado,4,"ChatGPT/Claude, Copilot/GitHub Copilot",4,"Udemy, Formación interna, Soft skills",4.65,5.01,4.56,5.14,5.44,5,5,4,6,5,5,5,4,6,5,Las explicaciones que da la IA son claras y fáciles de entender.,Sistema de recomendación inteligente basado en mi historial.
EMP_0352,2026-01-22 20:49:23,42,Mujer,Operaciones,1-3 años,Máster,5,ChatGPT/Claude,4,"Udemy, Formación interna, Soft skills",5.46,5.85,5.13,6.37,6.51,7,7,6,6,6,7,5,5,6,7,"Puedo aprender en cualquier momento, incluso fuera del horario laboral.",Tutoriales en video sobre funcionalidades avanzadas de IA.
EMP_0353,2026-02-10 20:49:23,38,Hombre,Ventas,Más de 10 años,Máster,2,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación interna, Soft skills",2.93,4.05,3.07,2.98,3.36,3,3,2,3,4,4,3,3,3,4,Me siento más seguro con metodologías de formación establecidas.,Foros de discusión moderados sobre uso de IA en formación.
EMP_0354,2026-02-03 20:49:23,28,Mujer,Operaciones,3-5 años,Otro,3,"ChatGPT/Claude, Plataformas LMS con IA",4,"Udemy, Soft skills",3.59,4.1,4.16,4.5,4.24,4,4,4,4,4,4,4,4,5,4,La IA me ahorra tiempo pero aún prefiero la interacción con formadores.,Proyectos colaborativos que requieran uso de IA.
EMP_0355,2026-01-24 20:49:23,25,Hombre,Finanzas,1-3 años,Máster,3,"Copilot/GitHub Copilot, Otras herramientas",2,"Udemy, Soft skills, Formación técnica",3.51,4.33,4.78,4.09,4.2,4,4,2,4,5,4,5,5,4,4,Es interesante pero me falta tiempo para explorar todas sus posibilidades.,Certificado reconocido de competencia en uso de IA corporativa.
EMP_0356,2026-01-23 20:49:23,38,Mujer,Tecnología,Menos de 1 año,Máster,3,ChatGPT/Claude,3,"Udemy, Formación interna, Formación técnica",3.26,4.18,3.79,4.21,4.28,4,4,4,3,5,3,3,4,4,4,Funciona bien para tareas repetitivas pero no para aprendizaje profundo.,App móvil para acceder a formación con IA en cualquier momento.
EMP_0357,2026-02-16 20:49:23,22,Mujer,Operaciones,3-5 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA, Asistentes de código",2,Soft skills,3.57,2.88,3.3,3.23,3.32,3,3,4,4,3,4,3,3,3,3,Creo que el aprendizaje efectivo requiere esfuerzo y dedicación personal.,Traducciones y soporte multiidioma en herramientas de IA.
EMP_0358,2026-01-28 20:49:23,35,Hombre,Tecnología,1-3 años,Máster,5,Copilot/GitHub Copilot,4,"Formación interna, Soft skills",5.42,6.15,5.35,5.32,6.16,7,7,5,5,6,7,5,7,6,7,La IA me sugiere caminos de aprendizaje que no había considerado.,Acceso offline a contenido generado con IA.
EMP_0359,2026-02-04 20:49:23,48,Hombre,RRHH,5-10 años,Máster,4,"ChatGPT/Claude, Asistentes de código",3,"Udemy, Formación interna",4.49,5,4.77,4.97,5.19,5,5,4,5,5,5,5,4,5,6,He mejorado mis habilidades de programación gracias a las sugerencias de IA.,Integración con calendarios para recordatorios de formación.
EMP_0360,2026-01-30 20:49:23,35,Mujer,Tecnología,3-5 años,Grado/Licenciatura,3,Copilot/GitHub Copilot,2,"Udemy, Formación interna, Soft skills",4.65,3.92,3.79,4.32,4.22,4,4,5,4,4,3,4,4,4,4,Todavía estoy aprendiendo a formular las preguntas correctas.,Comparativa de diferentes herramientas de IA disponibles.
EMP_0361,2026-02-05 20:49:23,30,Mujer,Tecnología,5-10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación interna, Soft skills, Formación técnica",3.68,3.44,3.84,4.35,4.17,4,4,4,4,4,3,3,4,5,4,Me resulta útil para traducir conceptos técnicos a lenguaje más simple.,Sesiones de pair learning usando IA como facilitador.
EMP_0362,2026-02-06 20:49:23,38,Hombre,Marketing,1-3 años,Máster,2,"Copilot/GitHub Copilot, Otras herramientas",2,"Udemy, Formación interna, Soft skills",3.35,3.46,2.98,3.52,3.41,3,3,3,3,4,3,3,3,3,4,No he tenido experiencias positivas con tecnología en formación antes.,Casos de éxito documentados de formación con IA en la empresa.
EMP_0363,2026-02-06 20:49:23,32,Mujer,Tecnología,3-5 años,Doctorado,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,"Udemy, Formación interna, Soft skills, Formación técnica",4.22,4.18,4.44,4.41,4.68,4,4,4,4,5,4,4,5,5,5,La uso cuando estoy atascado y necesito una perspectiva diferente.,Biblioteca de ejercicios prácticos generados con IA.
EMP_0364,2026-02-08 20:49:23,35,Mujer,RRHH,1-3 años,Máster,4,"ChatGPT/Claude, Asistentes de código",3,Udemy,5.17,5.34,4.8,5.05,5.63,5,6,7,5,5,6,4,5,5,6,Me permite aprender de mis errores de forma constructiva y sin juicios.,Sistema de niveles y progresión en el uso de IA.
EMP_0365,2026-02-08 20:49:23,48,Mujer,Ventas,Más de 10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Plataformas LMS con IA, Asistentes de código, Otras herramientas",3,"Udemy, Formación interna",4.71,3.77,4.81,4.39,4.38,4,4,5,3,4,5,5,5,5,4,Es un buen complemento pero no reemplaza la formación estructurada.,Conexión con expertos internos que usan IA avanzadamente.
EMP_0366,2026-01-24 20:49:23,30,Hombre,Tecnología,3-5 años,Máster,5,"Copilot/GitHub Copilot, Asistentes de código, Otras herramientas",4,Udemy,5.68,5.48,5.38,6.4,6.57,7,7,6,6,5,6,6,5,6,7,La velocidad de respuesta de la IA me mantiene motivado y enfocado.,Módulos de autocorrección usando IA para práctica.
EMP_0367,2026-02-02 20:49:23,50,Mujer,Tecnología,1-3 años,Grado/Licenciatura,3,"ChatGPT/Claude, Plataformas LMS con IA, Asistentes de código, Otras herramientas",2,"Udemy, Formación interna, Soft skills, Formación técnica",4.02,4.2,4.21,4.15,4.27,4,4,4,4,4,4,4,4,4,4,Veo que otros la usan mucho y me da curiosidad aprender más.,Simuladores de entrevistas técnicas potenciados por IA.
EMP_0368,2026-02-06 20:49:23,45,Mujer,Ventas,1-3 años,Máster,3,"ChatGPT/Claude, Otras herramientas",3,"Udemy, Formación interna, Soft skills",3.65,3.89,4.16,4.23,4.52,4,4,4,4,4,4,4,4,4,5,Me gustaría saber qué herramientas son las mejores para mi rol específico.,Herramientas de síntesis automática de contenido extenso.
EMP_0369,2026-02-03 20:49:23,28,Hombre,Marketing,1-3 años,Grado/Licenciatura,4,"Copilot/GitHub Copilot, Otras herramientas",4,"Udemy, Formación interna",3.93,5.17,4.03,5.28,5.23,5,6,3,4,5,6,3,5,6,5,Complementa perfectamente la formación tradicional que recibo.,Asistente de escritura para informes y presentaciones.
EMP_0370,2026-01-26 20:49:23,25,Hombre,Finanzas,3-5 años,Grado/Licenciatura,2,ChatGPT/Claude,2,"Udemy, Formación interna",3.23,3.39,2.79,3.26,3.18,3,3,3,4,4,4,3,2,3,3,Prefiero el ritmo y estructura de la formación tradicional guiada.,Generador de resúmenes ejecutivos con IA.
EMP_0371,2026-02-09 20:49:23,25,Prefiero no decir,Ventas,1-3 años,Grado/Licenciatura,3,ChatGPT/Claude,3,"Formación interna, Soft skills, Formación técnica",3.72,3.62,4.28,4.47,4.48,4,4,4,3,5,3,5,4,4,5,La uso esporádicamente cuando recuerdo que está disponible.,Sistema de alertas sobre nuevas funcionalidades de IA relevantes.
EMP_0372,2026-02-16 20:49:23,22,Hombre,Operaciones,3-5 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",2,"Formación interna, Soft skills",2.91,3.56,3.19,3.34,3.29,3,3,2,4,4,3,3,2,4,4,Me preocupa perder habilidades de pensamiento crítico por usar IA.,"Integración con Notion, Obsidian y otras herramientas de notas."
EMP_0373,2026-01-21 20:49:23,25,Mujer,Ventas,1-3 años,Grado/Licenciatura,3,ChatGPT/Claude,3,"Udemy, Formación interna, Soft skills",3.71,3.95,4.07,4.69,4.41,4,4,3,4,4,4,4,4,4,4,Necesito más confianza en cómo verificar la calidad de las respuestas.,Espacios de coworking virtual con soporte de IA.
EMP_0374,2026-02-14 20:49:23,38,Hombre,Marketing,3-5 años,Grado/Licenciatura,4,Ninguna,4,Udemy,4.33,4.27,4.56,5.64,5.34,5,6,3,5,5,5,6,3,5,5,Me ha ayudado a conectar conceptos de diferentes áreas de conocimiento.,Seguimiento de objetivos de aprendizaje con IA.
EMP_0375,2026-02-05 20:49:23,25,Hombre,Ventas,5-10 años,Máster,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,Formación técnica,4.09,4.49,4.03,4.17,4.35,4,4,4,6,5,5,5,3,4,4,Es práctica para consultas rápidas pero prefiero profundizar de otras formas.,Notificaciones inteligentes de contenido relevante.
EMP_0376,2026-02-06 20:49:23,30,Mujer,Tecnología,5-10 años,Máster,4,"ChatGPT/Claude, Copilot/GitHub Copilot",4,"Formación interna, Formación técnica",4.72,4.79,5.42,5.15,5.28,5,6,5,4,5,5,5,5,6,6,La IA me permite explorar temas con más profundidad cuando tengo curiosidad.,Sistema de buddy virtual usando IA.
EMP_0377,2026-02-08 20:49:23,42,Hombre,Marketing,5-10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Plataformas LMS con IA",2,"Udemy, Formación interna, Formación técnica",3.93,4.33,4.22,4.36,4.51,4,4,5,4,5,4,5,4,5,5,Me ayuda con la organización del aprendizaje más que con el contenido.,Análisis de estilo de aprendizaje personalizado con IA.
EMP_0378,2026-02-14 20:49:23,22,Hombre,Finanzas,1-3 años,FP Superior,2,Copilot/GitHub Copilot,2,"Formación interna, Soft skills",3.43,3.44,2.62,3.06,3.31,3,3,4,3,4,4,2,3,3,3,No estoy convencido de que la IA pueda enseñar habilidades complejas.,Recomendaciones de networking basadas en IA.
EMP_0379,2026-02-02 20:49:23,42,Hombre,Marketing,Menos de 1 año,Grado/Licenciatura,4,Plataformas LMS con IA,3,"Udemy, Soft skills",4.46,4.83,4.95,5.32,5.4,5,6,4,5,6,4,4,6,5,5,Es como tener un tutor personal disponible las 24 horas del día.,Generador de planes de desarrollo individual con IA.
EMP_0380,2026-01-31 20:49:23,30,Mujer,Finanzas,3-5 años,Máster,2,ChatGPT/Claude,3,"Udemy, Soft skills",2.68,4.09,3.49,3.33,3.31,3,3,2,3,4,5,3,4,4,3,Prefiero el debate y discusión con personas reales.,Acceso a GPT-4 y modelos avanzados para casos complejos.
EMP_0381,2026-02-14 20:49:23,25,Hombre,Operaciones,1-3 años,Grado/Licenciatura,2,"Copilot/GitHub Copilot, Plataformas LMS con IA",1,Udemy,3.32,3.46,3.43,3.51,3.38,3,3,2,4,4,3,3,4,3,3,Me resulta más motivador aprender en grupo que con una máquina.,Integración con GitHub para programadores.
EMP_0382,2026-02-02 20:49:23,38,Hombre,Operaciones,1-3 años,Grado/Licenciatura,3,ChatGPT/Claude,2,"Udemy, Formación interna",3.35,4.01,4.02,4.27,4.26,4,4,3,4,4,4,4,4,4,4,A veces las respuestas son muy largas y prefiero algo más conciso.,Asistente para preparación de certificaciones profesionales.
EMP_0383,2026-02-06 20:49:23,35,Mujer,Operaciones,Menos de 1 año,Máster,2,ChatGPT/Claude,1,Udemy,3.35,3.33,3.34,3.56,3.17,3,3,3,3,3,3,2,5,3,3,No me siento seguro verificando si las respuestas de la IA son correctas.,Sistema de evaluación continua potenciado por IA.
EMP_0384,2026-02-07 20:49:23,45,Hombre,Marketing,1-3 años,Máster,1,Ninguna,1,"Udemy, Formación interna, Soft skills, Formación técnica",2.39,2.97,2.78,2.61,2.04,2,2,3,2,3,3,3,2,2,2,Creo que la formación debe ser impartida por expertos humanos.,Chatbot interno 24/7 para resolver dudas formativas.
EMP_0385,2026-02-10 20:49:23,40,Mujer,Marketing,Menos de 1 año,FP Superior,3,ChatGPT/Claude,3,Udemy,4.34,4.59,4.59,4.12,4.31,4,4,3,5,5,4,4,5,4,5,La IA es buena para brainstorming pero no para decisiones finales.,Curación automática de contenido externo relevante.
EMP_0386,2026-01-23 20:49:23,42,Hombre,Ventas,5-10 años,Máster,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,"Udemy, Soft skills, Formación técnica",3.89,4.32,4.49,4.26,4.5,4,4,4,4,5,4,5,4,4,4,Me sirve para obtener una primera aproximación a temas nuevos.,Análisis predictivo de necesidades de formación futuras.
EMP_0387,2026-01-29 20:49:23,30,Mujer,Marketing,1-3 años,Otro,3,ChatGPT/Claude,2,"Udemy, Formación interna, Formación técnica",3.92,4.22,3.39,4.31,4.23,4,4,4,4,4,4,4,3,4,5,Combino lo que aprendo con IA con otras fuentes para visión completa.,Módulos de soft skills con práctica de IA.
EMP_0388,2026-01-28 20:49:23,28,Hombre,Ventas,3-5 años,Grado/Licenciatura,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",5,Soft skills,5.46,5.8,5.2,6.01,6.32,7,7,5,5,7,5,5,6,6,6,Me ayuda a preparar presentaciones y consolidar lo aprendido.,Generador de escenarios para toma de decisiones.
EMP_0389,2026-01-29 20:49:23,40,Mujer,Finanzas,Menos de 1 año,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA, Asistentes de código",2,"Udemy, Soft skills",4.23,4.37,3.73,4.32,4.6,4,4,5,4,3,6,2,4,5,4,Es útil pero me preocupa volverme dependiente de ella para aprender.,Sistema de aprendizaje adaptativo basado en rendimiento.
EMP_0390,2026-02-06 20:49:23,42,Hombre,Ventas,3-5 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código, Otras herramientas",3,"Udemy, Formación técnica",4.26,4.54,4.45,4.96,5.3,5,5,4,5,4,5,5,4,5,6,Las simulaciones con IA me permiten practicar situaciones reales sin riesgo.,Transcripción y resumen automático de sesiones formativas.
EMP_0391,2026-01-30 20:49:23,55,Hombre,Marketing,1-3 años,Grado/Licenciatura,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,Udemy,2.58,3.09,2.74,2.58,2.28,2,2,3,2,3,3,3,2,2,3,Me preocupa que la IA perpetúe sesgos o información incorrecta.,Traducción simultánea en formaciones multiidioma.
EMP_0392,2026-02-10 20:49:23,30,Hombre,Tecnología,5-10 años,Máster,3,ChatGPT/Claude,2,Ninguna reciente,4.08,3.89,3.87,4.33,4.29,4,4,4,4,4,3,4,4,4,5,La calidad varía mucho según cómo formule la pregunta inicial.,Asistente para gestión del tiempo de aprendizaje.
EMP_0393,2026-01-28 20:49:23,30,Hombre,Marketing,5-10 años,Máster,4,Ninguna,4,"Udemy, Formación interna, Soft skills, Formación técnica",5.22,5.14,5.47,5.19,5.49,5,6,4,6,5,5,6,5,5,6,He ganado confianza en mis capacidades gracias al apoyo de la IA.,Comparativas salariales y de skills usando IA.
EMP_0394,2026-01-31 20:49:23,40,Hombre,Tecnología,1-3 años,Grado/Licenciatura,3,"ChatGPT/Claude, Plataformas LMS con IA",2,"Formación interna, Soft skills, Formación técnica",3.7,4.32,3.36,4.36,4.49,4,4,5,4,4,4,4,2,4,5,Me gustaría más integración con nuestras plataformas internas.,Planificador de carrera profesional con IA.
EMP_0395,2026-01-20 20:49:23,30,Hombre,Operaciones,Más de 10 años,FP Superior,4,"Copilot/GitHub Copilot, Plataformas LMS con IA",3,Soft skills,5.18,4.82,4.99,5.4,5.65,5,5,5,6,5,5,5,5,5,6,"Me permite aprender haciendo, que es como mejor asimilo información.",Sistema de mentoría virtual con IA.
EMP_0396,2026-01-21 20:49:23,48,Mujer,Marketing,Más de 10 años,FP Superior,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,"Udemy, Formación interna, Formación técnica",4.24,3.21,3.81,4.39,4.35,4,4,3,5,4,3,3,4,4,4,Uso la IA más para resolver problemas específicos que para aprendizaje general.,Generador de portfolios de proyectos automatizado.
EMP_0397,2026-01-22 20:49:23,42,Hombre,Tecnología,5-10 años,Grado/Licenciatura,1,Ninguna,1,"Udemy, Formación interna",2.56,2.65,2.69,2.66,2.25,2,2,3,2,3,3,3,2,2,3,Prefiero métodos que han demostrado funcionar durante años.,Análisis de gaps de competencias con recomendaciones.
EMP_0398,2026-01-23 20:49:23,32,Hombre,Tecnología,5-10 años,Grado/Licenciatura,3,ChatGPT/Claude,3,Formación técnica,4.12,4.29,3.74,4.1,4.34,4,4,4,3,5,3,3,5,4,5,Me ayuda pero prefiero la estructura y secuencia de un curso formal.,Integración con sistemas de evaluación de desempeño.
EMP_0399,2026-02-16 20:49:23,40,Mujer,Ventas,1-3 años,Grado/Licenciatura,3,Asistentes de código,3,"Udemy, Formación interna, Soft skills",4.03,4.05,4.59,4.17,4.28,4,4,4,4,5,4,5,4,4,5,Es conveniente pero extraño el feedback personalizado de un instructor.,
EMP_0400,2026-02-17 20:49:23,40,Mujer,Ventas,3-5 años,Grado/Licenciatura,4,ChatGPT/Claude,4,"Udemy, Formación interna",4.71,5.07,5.23,5.04,5.3,5,6,5,4,6,4,5,5,5,6,La IA identifica mis gaps de conocimiento y me ayuda a cerrarlos.,
EMP_0401,2026-01-25 20:49:23,25,Hombre,Marketing,Menos de 1 año,Grado/Licenciatura,2,Copilot/GitHub Copilot,2,"Udemy, Formación interna",3.96,3.36,3.57,3.41,3.43,3,3,4,5,4,3,4,4,3,3,No veo la necesidad de cambiar mi forma de aprender actual.,Más formación específica sobre herramientas de IA aplicadas a mi rol.
EMP_0402,2026-01-24 20:49:23,45,Hombre,Tecnología,Menos de 1 año,Máster,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",5,Udemy,5.87,5.84,5.29,5.85,6.24,7,7,7,6,6,5,5,5,6,7,Uso la IA para crear resúmenes personalizados de contenido largo.,Integrar la IA de forma más natural en las plataformas de formación existentes.
EMP_0403,2026-02-16 20:49:23,32,Hombre,Marketing,Más de 10 años,Grado/Licenciatura,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",4,Formación interna,4.74,5.16,5.37,6.05,6.45,7,7,4,5,5,5,5,5,6,7,Me ha ayudado a desarrollar pensamiento crítico al contrastar perspectivas.,Tutoriales sobre cómo usar IA para aprendizaje efectivo.
EMP_0404,2026-02-17 20:49:23,42,Mujer,Marketing,1-3 años,Grado/Licenciatura,2,ChatGPT/Claude,2,"Udemy, Formación interna",3.24,2.92,3.69,3.53,3.13,3,3,3,3,3,3,4,4,3,3,Me resulta difícil confiar en algo que no entiendo cómo funciona.,Mayor personalización en las recomendaciones de formación.
EMP_0405,2026-01-30 20:49:23,30,Mujer,Ventas,5-10 años,Otro,2,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Formación interna, Soft skills, Formación técnica",3.23,2.92,3.37,3.27,3.31,3,3,3,4,3,3,4,3,3,3,Prefiero tener un mentor humano que pueda adaptarse a mis necesidades.,Casos de uso específicos de IA en nuestro sector.
EMP_0406,2026-02-19 20:49:23,45,Hombre,Ventas,5-10 años,Máster,4,"ChatGPT/Claude, Plataformas LMS con IA",4,"Formación interna, Soft skills",4.62,4.4,4.4,5.22,5.49,5,6,5,4,6,4,4,4,6,6,La formación con IA es más dinámica y menos monótona que los métodos tradicionales.,Espacios para compartir mejores prácticas de uso de IA.
EMP_0407,2026-01-31 20:49:23,30,Mujer,Marketing,5-10 años,FP Superior,5,Asistentes de código,4,"Udemy, Formación interna, Soft skills",4.85,5.56,4.88,6.12,6.45,7,7,4,6,6,6,4,6,6,7,GitHub Copilot acelera mi aprendizaje de nuevos lenguajes de programación.,Crear una biblioteca de prompts útiles para diferentes situaciones.
EMP_0408,2026-01-21 20:49:23,22,Mujer,Tecnología,Más de 10 años,Grado/Licenciatura,3,Copilot/GitHub Copilot,2,"Formación interna, Soft skills",4.62,3.96,4.3,4.69,4.37,4,4,4,5,5,3,4,4,5,4,Podría usarla más si tuviera ejemplos específicos de mi sector.,Sesiones de Q&A sobre herramientas de IA disponibles.
EMP_0409,2026-02-06 20:49:23,45,Mujer,Producto,1-3 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot",1,"Udemy, Formación interna, Formación técnica",2.43,3.11,3.13,3.53,3.22,3,3,3,3,3,3,3,3,4,3,La tecnología a veces falla y prefiero no depender de ella.,Guías de ética y uso responsable de IA en formación.
EMP_0410,2026-02-16 20:49:23,25,Mujer,RRHH,Menos de 1 año,Máster,3,"ChatGPT/Claude, Plataformas LMS con IA, Otras herramientas",3,"Udemy, Formación interna, Formación técnica",3.94,4.59,3.97,4.35,4.25,4,4,3,4,4,5,4,5,4,4,Me sirve para aclarar dudas después de sesiones de formación presencial.,Integración con sistemas de gestión del aprendizaje actuales.
